round,RS_ACC,RS_N,RS_S,RS_V,RS_run_time,,LCDO_ACC,LCDO_N,LCDO_S,LCDO_V,LCDO_run_time,,MSDO_ACC,MSDO_N,MSDO_S,MSDO_V,MSDO_run_time,,ESDO_accuracy,ESDO_N,ESDO_S,ESDO_V,ESDO_run_time,,KMS_ACC,KMS_N,KMS_S,KMS_V,KMS_run_time,,KCG_ACC,KCG_N,KCG_S,KCG_V,KCG_run_time,,KCG+PCA_ACC,KCG+PCA_N,KCG+PCA_S,KCG+PCA_V,KCG+PCArun_time,,BALD_ACC,BALD_N,BALD_S,BALD_V,BALD_run_time,,VR_ACC,VR_N,VR_S,VR_V,VR_run_time,,MSTD_ACC,MSTD_N,MSTD_S,MSTD_V,MSTD_run_time,,BS_ACC,BS_N,BS_S,BS_V,BS_run_time,,LL_ACC,LL_N,LL_S,LL_V,LL_run_time
186,0.907499379,0.945380746,0.767563789,0.892371996,223.2,,0.927241,0.95798,0.806801,0.904811,277.86,,0.926123665,0.957305,0.805353729,0.903391573,270.99,,0.913955798,0.947173145,0.783994334,0.909368635,277.69,,0.913210827,0.950551838,0.76753887,0.890020367,241.62,,0.926123665,0.958764665,0.792047714,0.905547226,393.36,,0.904022846,0.947653587,0.762705924,0.850993378,504.97,,0.921902,0.954645144,0.79440971,0.908542714,278.47,,0.91407996,0.94934367,0.784067086,0.899208443,238.56,,0.910851751,0.947203346,0.773010634,0.889122438,273.05,,0.906754408,0.94244794,0.75751073,0.91248058,313.08,,0.950956047,0.975146703,0.865824783,0.918429003,630.07
187,0.916314875,0.951727731,0.780560748,0.892950392,223.9,,0.926248,0.956864,0.810414,0.908811,320.12,,0.927241122,0.958286359,0.804422417,0.908904811,291.39,,0.908740998,0.943971942,0.771979986,0.898687664,297.97,,0.913583313,0.951162183,0.778149387,0.878756477,242.53,,0.919791408,0.953833049,0.774271845,0.898734177,373.24,,0.907126894,0.953214348,0.762790698,0.834556748,545.83,,0.912838341,0.948001415,0.779036827,0.902834008,318.88,,0.914204122,0.948976903,0.779053085,0.904293844,280.94,,0.900297989,0.940706551,0.754832146,0.886423666,333.6,,0.912714179,0.947591318,0.773371105,0.911794872,252.76,,0.942637199,0.969786937,0.842304776,0.919722498,671.31
188,0.922150484,0.956062965,0.790532544,0.893088016,244.93,,0.929104,0.959903,0.821429,0.894626,340.65,,0.926992799,0.959685864,0.813657828,0.893931398,272.67,,0.918426,0.952004219,0.78839957,0.908715833,299.06,,0.918053141,0.952832629,0.771957464,0.901622718,265.73,,0.918549789,0.953042,0.771014493,0.891141942,332.84,,0.914328284,0.952067,0.781065089,0.87412962,546.36,,0.915073256,0.950124246,0.789528796,0.89721519,319.76,,0.917556494,0.950456781,0.786695589,0.91113381,239.79,,0.896821455,0.937070428,0.741349777,0.898288016,335.31,,0.913210827,0.948029299,0.76854928,0.909373382,282.73,,0.945368761,0.970442061,0.848484848,0.929464732,635.35
189,0.907126893,0.945047191,0.763482552,0.895553257,229.38,,0.924758,0.957289,0.801524,0.897235,301.77,,0.92662,0.958050479,0.805214153,0.908432488,272.59,,0.923764589,0.955844616,0.807165437,0.908163265,278.86,,0.920536379,0.956820328,0.783537792,0.880952381,250.02,,0.919543,0.952743258,0.777123633,0.89111,334.08,,0.918798113,0.955522929,0.793864572,0.869612069,547.78,,0.919418922,0.951572994,0.796276405,0.909454727,321.3,,0.930841818,0.961441379,0.813063063,0.911508951,283.44,,0.895455674,0.936390401,0.742358079,0.893860562,275.02,,0.907747703,0.94397463,0.761669024,0.908713693,255.45,,0.943878818,0.970672203,0.842723005,0.918213748,511.86
190,0.918301465,0.952571927,0.789415656,0.896191967,236.88,,0.918426,0.952381,0.795875,0.896552,282.03,,0.926992799,0.957908497,0.815361891,0.89974026,273.57,,0.919791408,0.951978148,0.793662225,0.912209889,342.13,,0.912838341,0.950455532,0.769289,0.885774,251.28,,0.918798113,0.954433602,0.75491481,0.896755162,355.66,,0.914204122,0.952760683,0.778676471,0.873041599,557.15,,0.924261,0.957577891,0.811665495,0.893684211,321.9,,0.921653837,0.95447437,0.787419477,0.909647779,242.15,,0.901415446,0.941583807,0.754041968,0.889003614,275.45,,0.904395332,0.940930111,0.758418741,0.893994778,259.69,,0.950211075,0.974084312,0.86007095,0.926315789,549.08
191,0.908616836,0.946017232,0.769176636,0.893234672,321.23,,0.924634,0.956908,0.797276,0.893528,302.72,,0.921653837,0.955380577,0.79412844,0.902201741,275.19,,0.921157189,0.953705334,0.798857,0.907036466,342.85,,0.918673951,0.953669964,0.785983421,0.892116183,294.53,,0.919791408,0.95498691,0.778842149,0.877814,331.14,,0.919791408,0.954829862,0.787973448,0.881914894,579.89,,0.921902,0.955187231,0.800867365,0.898864809,327.56,,0.930096846,0.959799429,0.80952381,0.912582112,243.27,,0.902284579,0.941290893,0.754166667,0.89468196,296.87,,0.895579836,0.93504902,0.745139625,0.881940701,239.18,,0.947479513,0.973484848,0.848163265,0.91870715,1301.86
192,0.910603427,0.946791862,0.768535943,0.890713186,279.68,,0.917432,0.951048,0.791326,0.903459,283.11,,0.923764589,0.956210122,0.799707,0.907024793,283.11,,0.92662,0.957108267,0.816954,0.89456869,302.88,,0.906754,0.945836985,0.755621084,0.888664987,253.23,,0.92314378,0.956002729,0.787510138,0.896551724,371.12,,0.909734294,0.949931413,0.768348624,0.855579869,537.73,,0.913086665,0.948426342,0.783783784,0.894009217,308.8,,0.931586789,0.960962521,0.817245326,0.91106515,265.75,,0.907126893,0.947072764,0.763854571,0.880977683,277.43,,0.891358331,0.931563001,0.730458221,0.905109489,244.83,,0.938291532,0.966549912,0.83008782,0.919284679,454.8
193,0.903526198,0.94352449,0.75118053,0.882509304,239.71,,0.920536,0.954629,0.791452,0.899006,304.58,,0.929972684,0.960570981,0.815281899,0.907956318,328.92,,0.92513037,0.957258981,0.811678832,0.895692787,324.13,,0.920039732,0.954418928,0.789751319,0.894790603,253.65,,0.918426,0.956454389,0.786636295,0.867313916,372.38,,0.908989,0.950968627,0.769637462,0.841694537,517.62,,0.923888751,0.955995792,0.803584765,0.902077151,287.87,,0.917680656,0.950131694,0.789360173,0.911157025,330.75,,0.91470077,0.95042343,0.781869688,0.899383984,277.92,,0.923143779,0.95441989,0.787192503,0.915944982,268.41,,0.943258008,0.969294025,0.843856333,0.926181102,606.49
194,0.917432332,0.95356362,0.789530298,0.887473461,241.19,,0.925627,0.956923,0.807124,0.901921,324.86,,0.921281351,0.954638,0.799859797,0.905447071,307.57,,0.917184,0.950747193,0.792979943,0.900847035,283.22,,0.912465856,0.94926264,0.778754579,0.885196375,276.54,,0.918177303,0.952944158,0.763559322,0.893772894,331.17,,0.913086665,0.953909891,0.775389177,0.85745614,519.42,,0.918053141,0.951388,0.794668588,0.898172324,288.72,,0.91991557,0.952950351,0.792974589,0.897937599,289.65,,0.907126893,0.944474011,0.764300482,0.903726708,340.41,,0.907996027,0.944333824,0.753787879,0.901408451,248.03,,0.950335237,0.974573319,0.864701436,0.924165824,886.91
195,0.905140303,0.943777198,0.75657651,0.882751433,284.24,,0.922523,0.954942,0.80713,0.900102,298.98,,0.919791408,0.954104,0.794510654,0.895789474,287.99,,0.91668736,0.949823322,0.789621318,0.910123967,283.55,,0.907499379,0.946182,0.756574005,0.887,256.12,,0.92513037,0.957100213,0.779069767,0.913417722,353.48,,0.918922275,0.956357388,0.790450928,0.86604702,519.65,,0.917680656,0.952103731,0.794491525,0.896338319,310.47,,0.923640427,0.955447268,0.803278689,0.901656315,334.32,,0.905264465,0.942919772,0.755683869,0.897515528,280.9,,0.908492674,0.943952285,0.761835923,0.909278351,271.4,,0.951701018,0.975263795,0.86590641,0.92461308,577.22
196,0.915694065,0.950631258,0.776108189,0.900560938,264.71,,0.928234,0.959549,0.81663,0.896515,278.27,,0.929103551,0.95984868,0.812793,0.898065865,288.69,,0.923640427,0.955541861,0.80256593,0.911991765,326.97,,0.921033027,0.955998954,0.794085028,0.890965732,256.54,,0.922398808,0.957089552,0.780025,0.888536714,332.62,,0.918798113,0.95542487,0.785770751,0.868292683,519.69,,0.911596722,0.946556767,0.778903248,0.904179409,290.2,,0.919046437,0.952156452,0.790852084,0.902727741,248.47,,0.911224236,0.94708948,0.774781086,0.902691511,333.21,,0.898559722,0.937845421,0.714983713,0.892649392,250.38,,0.941147256,0.969268378,0.841165049,0.91005291,498.25
197,0.914204122,0.949951623,0.78294849,0.895010395,309.35,,0.929849,0.960035,0.821455,0.899586,299.4,,0.927489446,0.958420685,0.811029412,0.908247423,332.51,,0.930717656,0.958901729,0.820395738,0.913242,320.17,,0.920163894,0.954404145,0.779078845,0.902339776,257.99,,0.924633722,0.958507999,0.796868885,0.887339056,333.6,,0.917556494,0.95300879,0.773366419,0.879440258,514.11,,0.919418922,0.953156466,0.790968682,0.902627512,312.68,,0.933200894,0.962180874,0.822451317,0.910031024,271.32,,0.904519493,0.942211949,0.757274663,0.900097943,312.37,,0.90886516,0.943763139,0.763281532,0.911168831,317.96,,0.946734542,0.972986924,0.841592201,0.923837784,541.52
198,0.91407996,0.950940096,0.780452749,0.887830688,245.46,,0.930966,0.961832,0.818182,0.892989,320.67,,0.927116961,0.95817755,0.807004471,0.90899636,354.99,,0.924757884,0.956629055,0.804869316,0.911212582,321.01,,0.920785,0.957083764,0.78467433,0.885955649,302.98,,0.922026322,0.95643988,0.782436709,0.896042216,355.93,,0.913334989,0.953374968,0.776713903,0.851769912,536.21,,0.921653837,0.954234613,0.803035779,0.899224806,357.24,,0.92513037,0.957404355,0.798791997,0.905797101,250.15,,0.918301465,0.952588082,0.781297134,0.902600714,290.89,,0.893593246,0.934223409,0.733731973,0.892610837,275.26,,0.947107028,0.9735459,0.855862584,0.91857001,584.4
199,0.919543084,0.953753236,0.781996086,0.896586857,267.53,,0.934194,0.964432,0.825972,0.903061,280.51,,0.92314378,0.955779944,0.795063575,0.90647482,312.93,,0.915942389,0.949991133,0.787816,0.908809892,367.02,,0.916935684,0.953718149,0.776255708,0.888774459,260.64,,0.929351875,0.960261483,0.804561542,0.907684373,335.4,,0.915818227,0.953698136,0.781949185,0.86776,515.56,,0.915197417,0.949725,0.789237668,0.903126602,336.13,,0.930096846,0.960283198,0.814986481,0.903458957,246.44,,0.903774522,0.942889929,0.759846636,0.887958115,313.21,,0.91147256,0.946077579,0.76266062,0.909368635,254.35,,0.947355351,0.972723312,0.854594804,0.922103213,506.04
200,0.909734294,0.94638654,0.76674025,0.893173528,247.91,,0.929849,0.959938,0.811802,0.900938,301.49,,0.928110256,0.960925942,0.812662942,0.893374741,314.51,,0.920039732,0.952238806,0.79361625,0.910759816,346.09,,0.925006208,0.958700536,0.798455599,0.893004115,327.4,,0.923516265,0.957874828,0.792931233,0.891617726,357.43,,0.905513,0.947132,0.761342678,0.855573861,515.52,,0.919046437,0.952869396,0.799016163,0.898105479,359.56,,0.927116961,0.959025663,0.81391047,0.895287958,266.24,,0.910851751,0.948251748,0.772874058,0.887825625,292.7,,0.910603427,0.946042851,0.771955186,0.899265477,254.85,,0.943009685,0.968883466,0.842873607,0.92519685,557.08
201,0.908740998,0.947925861,0.771300448,0.884513039,248.06,,0.92451,0.956311,0.798624,0.905371,301.84,,0.927241122,0.958663302,0.809734513,0.904986877,292.29,,0.922398808,0.955388027,0.804688,0.90233,368.51,,0.909237646,0.947305492,0.749601276,0.885245902,261.71,,0.921157189,0.954968681,0.77173913,0.899053628,338.61,,0.903278,0.945281385,0.759911894,0.851690294,560.31,,0.929848523,0.96045985,0.819026384,0.902325581,337.96,,0.924261237,0.956333391,0.801057003,0.901408451,245.49,,0.915197417,0.95072914,0.779378317,0.88676236,293.35,,0.90687857,0.943002455,0.757925072,0.907676349,255.13,,0.950956047,0.97554608,0.862987264,0.923988154,683.16
202,0.92252297,0.957454168,0.790964778,0.891304348,271.39,,0.932828,0.962295,0.8075,0.909648,303.2,,0.926371989,0.958617711,0.798756799,0.903522205,293.08,,0.916563198,0.950736325,0.789662599,0.897596656,302.26,,0.911348,0.951012636,0.770656,0.869002695,257.1,,0.924137075,0.958103,0.798476191,0.890069039,366.93,,0.911473,0.9493394,0.775641026,0.884019241,560.11,,0.925006208,0.956154995,0.806207,0.91206544,357.26,,0.922150484,0.954645531,0.801714898,0.905834186,252.89,,0.897690589,0.940470941,0.750341997,0.868292683,337,,0.912217532,0.945986168,0.764359352,0.920264093,279.72,,0.947603675,0.972632683,0.856714179,0.925685786,727.28
203,0.920784703,0.954269877,0.789193303,0.899689762,284.54,,0.934194,0.962995,0.82644,0.906394,325.68,,0.924261,0.958837351,0.799707,0.893955461,315.73,,0.907375217,0.944732606,0.772093,0.901878914,325.52,,0.91470077,0.952032733,0.778800147,0.883403361,257.66,,0.931586789,0.962365591,0.814448669,0.907503,367.1,,0.916439037,0.95438839,0.788191882,0.866081229,519.59,,0.918549789,0.951960438,0.791770131,0.907888041,356,,0.930096846,0.960243056,0.812052731,0.912571133,324.38,,0.91407996,0.950070323,0.777289377,0.896103896,287.62,,0.909982617,0.944608953,0.767579571,0.903326403,302.84,,0.946113732,0.97137931,0.845352564,0.925447316,563.88
204,0.918177303,0.952957697,0.791263874,0.896408121,241.9,,0.927738,0.958945,0.815505,0.897059,326.08,,0.926496151,0.958365928,0.807848945,0.902208202,284.34,,0.919543,0.951895172,0.795706619,0.908341916,372.88,,0.915197417,0.95243092,0.777859238,0.888889,260.2,,0.922274646,0.956846755,0.779188857,0.891820581,390.97,,0.903898684,0.947221007,0.763130435,0.853982301,523.92,,0.923516265,0.956361401,0.806463196,0.898655636,379.06,,0.928979389,0.959909162,0.813696613,0.907874421,258.4,,0.897938912,0.9375,0.748748749,0.900052329,295.95,,0.919667246,0.951645108,0.787924528,0.909747292,326.6,,0.948348647,0.974220988,0.856153846,0.918973327,913.67
205,0.91668736,0.951754386,0.785329018,0.898806435,264.09,,0.928234,0.959619,0.813585,0.89781,327.19,,0.927738,0.958880292,0.807318895,0.909185262,326.92,,0.917184,0.95006198,0.791387222,0.909641595,350.8,,0.916067,0.952479517,0.770249221,0.89151671,303.48,,0.929227713,0.960142772,0.79245283,0.91002045,346.93,,0.917804818,0.954296474,0.784829721,0.872826087,569.42,,0.918798113,0.951636,0.793239842,0.906393862,313.74,,0.921281351,0.954616862,0.794610342,0.903361345,258.6,,0.90166377,0.944264022,0.74973675,0.873526259,296.52,,0.911969208,0.946127652,0.770689027,0.910041841,298.15,,0.948348647,0.973215829,0.85174769,0.925183374,558.36
206,0.923516265,0.956051622,0.794469357,0.909368635,264.64,,0.92513,0.957128,0.80837,0.899371,328.06,,0.921281351,0.954573197,0.792145239,0.904123711,284.24,,0.922895456,0.952980761,0.794036877,0.912601626,328.31,,0.91991557,0.953819889,0.775974,0.897875,260.81,,0.925875341,0.957832346,0.784628378,0.903626943,347.72,,0.912838341,0.951819757,0.779611295,0.865833786,593.53,,0.921902,0.953875833,0.799563478,0.90741688,359.46,,0.920163894,0.955210643,0.795854922,0.901960784,281.36,,0.894462379,0.935730817,0.741089442,0.890526316,342.64,,0.911348398,0.945875392,0.761726079,0.91235264,251.85,,0.949341942,0.973823811,0.86196319,0.922538731,584.66
207,0.918673951,0.953350004,0.78697318,0.887953709,244.76,,0.93407,0.964206,0.822981,0.900524,385.84,,0.927365284,0.960006971,0.809734513,0.898384575,328.66,,0.905761113,0.940924505,0.764500349,0.910784314,345.47,,0.922026322,0.956981787,0.794938593,0.889476468,261.94,,0.927365284,0.95991053,0.803398996,0.897097625,349.01,,0.913334989,0.952022578,0.774169,0.862766539,549.88,,0.91668736,0.951699779,0.792372881,0.893901,293.51,,0.933076732,0.961292552,0.820492765,0.913505311,260.03,,0.911720884,0.950606433,0.773651016,0.885927505,343.3,,0.902408741,0.939782135,0.745601173,0.90183727,252.8,,0.952694313,0.975597092,0.863834855,0.932611904,831.31
208,0.905388627,0.944478881,0.762002743,0.893101632,246.07,,0.922399,0.955291,0.799107,0.897422,342.6,,0.921157189,0.956423,0.801410935,0.8875803,308.18,,0.913086665,0.947649,0.78025,0.909641595,338.1,,0.918673951,0.955014938,0.777644711,0.88029661,307.49,,0.924385399,0.958319,0.788001621,0.891246684,350.06,,0.918177303,0.954158424,0.793783169,0.869234943,528.3,,0.921529675,0.953927161,0.800733945,0.901408451,293.63,,0.923019618,0.95495807,0.79541109,0.904465213,329.44,,0.897938912,0.93818571,0.744485918,0.898461538,299.85,,0.907375217,0.943551927,0.76299749,0.902489627,275.81,,0.948472809,0.972674769,0.855537721,0.924069479,1001.06
209,0.912590017,0.948624173,0.770995191,0.896408121,247.23,,0.925627,0.956264,0.803025,0.911839,390.36,,0.929848523,0.960840003,0.817552,0.893707,286.91,,0.913334989,0.948824099,0.783461808,0.896370331,383.64,,0.919046437,0.956298201,0.765180467,0.884301488,309.36,,0.92302,0.957288605,0.794979,0.891792995,419.1,,0.917184,0.951781971,0.787969925,0.891,598.05,,0.923392103,0.956974079,0.80748852,0.896124,361.24,,0.919543084,0.953527485,0.796686227,0.904911181,262.04,,0.906506084,0.944236594,0.765855331,0.899745547,299.9,,0.904395332,0.940712156,0.757857143,0.902413431,299.42,,0.948845294,0.973986691,0.856364344,0.921747967,605.02
210,0.923019618,0.955865776,0.793090211,0.902538071,248.31,,0.928855,0.960342,0.815994,0.89969,321.7,,0.922895456,0.956280361,0.799850913,0.894043226,288.12,,0.92575118,0.956741231,0.806767,0.905564063,317.64,,0.918301465,0.953258037,0.782803738,0.897555902,264.64,,0.923764589,0.956558486,0.780816155,0.898367562,350.36,,0.916314875,0.952828576,0.788863109,0.862637363,523.73,,0.924757884,0.957430138,0.806259315,0.895199,295.98,,0.917432332,0.951775305,0.78858351,0.905544148,286.08,,0.900918798,0.940863079,0.747813921,0.894816306,299.48,,0.907251055,0.942691903,0.756815703,0.912082262,277.99,,0.951701018,0.975086505,0.863405088,0.929252383,609.21
211,0.912465855,0.949855098,0.771101574,0.896623377,249,,0.926248,0.958479,0.805463,0.904393,322.21,,0.928482742,0.959576683,0.808429119,0.905583756,287.67,,0.906754,0.942989489,0.764423,0.910659899,362.96,,0.91407996,0.950508475,0.746734092,0.897157623,265.82,,0.927738,0.960281981,0.807098765,0.892781316,349.3,,0.919418922,0.953742204,0.794947994,0.886752137,568.49,,0.922895456,0.956303972,0.797004336,0.889000502,319.66,,0.932331761,0.962329359,0.817937907,0.907012987,310,,0.907126893,0.944272172,0.765397924,0.902123252,346.93,,0.897318103,0.935443933,0.744186047,0.902553413,301.26,,0.948845294,0.97423037,0.854239937,0.922921914,743.23
212,0.917184008,0.95085099,0.781024668,0.902401635,272.07,,0.936181,0.965121,0.834944,0.904737,322.47,,0.920908865,0.953881,0.784253184,0.907143,365.61,,0.913459151,0.946995214,0.782487839,0.912731006,387.81,,0.915694065,0.950874126,0.776320719,0.900450225,380.46,,0.925999503,0.958990536,0.802386,0.885193133,345.25,,0.925627018,0.957949953,0.804155444,0.893617021,548.39,,0.928234418,0.960062921,0.814814815,0.899896801,320.5,,0.92513037,0.956936141,0.801808591,0.904338735,264.8,,0.908740998,0.944816643,0.76874562,0.903664921,372.39,,0.910975913,0.945416004,0.772206304,0.909729188,302.41,,0.952570151,0.97472106,0.873003802,0.930209372,896.53
213,0.91209337,0.948896121,0.771631206,0.900468994,273.32,,0.930842,0.961014,0.818459,0.904012,325.08,,0.923640427,0.957422725,0.800293686,0.89626119,302.34,,0.917556494,0.949575372,0.787429379,0.920892,296.69,,0.926247827,0.957517737,0.801913113,0.897894737,359.69,,0.924012913,0.958133971,0.795427671,0.884842,345.66,,0.919543,0.954451346,0.793806647,0.881156317,525.73,,0.925379,0.957833923,0.804297774,0.89343832,321.42,,0.927986094,0.958865988,0.808669656,0.90946715,313.23,,0.897318103,0.937561062,0.744977869,0.894351464,325.27,,0.914452446,0.947874759,0.776436151,0.911901082,305.84,,0.94859697,0.972265557,0.853582555,0.934065934,670.54
214,0.916190713,0.951427317,0.782448378,0.897066136,274.74,,0.924882,0.956108,0.795989,0.911405,348.04,,0.920412218,0.95412524,0.791985428,0.902477596,304.57,,0.914204122,0.947806823,0.783793224,0.91122449,366.63,,0.923764589,0.957642409,0.79560612,0.888541667,272.84,,0.921653837,0.956698585,0.786206897,0.878393051,348.34,,0.918798113,0.956,0.796058,0.858089453,594.71,,0.914576608,0.949587,0.784,0.905337362,299.01,,0.92835858,0.959916165,0.812134503,0.90577824,290.16,,0.922771294,0.956461042,0.795986622,0.899795501,349.37,,0.909734294,0.944289207,0.764144012,0.910031024,293,,0.946982866,0.971835883,0.85108055,0.926663429,667.61
215,0.923764589,0.956196116,0.796892342,0.90842872,297.2,,0.931463,0.96187,0.816641,0.903125,350.12,,0.913210827,0.948093,0.776853526,0.904218362,305.92,,0.925875341,0.956400419,0.808290155,0.909184727,343.79,,0.923764589,0.957829243,0.801362089,0.886423666,347.17,,0.929600199,0.959993117,0.80877743,0.906363166,372.7,,0.913583313,0.95084198,0.784760409,0.852549889,527.39,,0.921405513,0.954003708,0.803035779,0.900695134,345.74,,0.938291532,0.966012281,0.830085737,0.916624558,372.94,,0.921281351,0.954181185,0.795530726,0.900669068,316.46,,0.916935684,0.949743946,0.782641227,0.907001045,294.31,,0.944623789,0.972404277,0.837592745,0.914669223,587.73
216,0.906630246,0.945306987,0.764583333,0.891120507,254.98,,0.919667,0.953868,0.788554,0.901241,326.61,,0.928482742,0.959723,0.813944676,0.897314376,378.07,,0.921777999,0.95409111,0.800988003,0.910107,322.49,,0.921653837,0.955299019,0.79359,0.895218718,277.27,,0.925006208,0.956706643,0.793482688,0.898734177,349.47,,0.918426,0.955584082,0.791714615,0.86123348,527.66,,0.93034517,0.960519389,0.822125813,0.907407407,393.98,,0.921281351,0.953601414,0.800417973,0.911550468,330.18,,0.904022846,0.94325235,0.755094991,0.898191214,318.02,,0.923764589,0.954744015,0.793567689,0.920523139,295.24,,0.954929228,0.976186338,0.875975039,0.934249264,585.19
217,0.908616836,0.945676177,0.766017699,0.900101937,312.65,,0.9296,0.960401,0.81127,0.904152,299.38,,0.92662,0.960804717,0.806797193,0.889245586,307.38,,0.918301465,0.951107175,0.790436006,0.914893617,299.56,,0.920536379,0.954887218,0.795683,0.891578,278.87,,0.921902,0.955331784,0.79587156,0.89054992,351.94,,0.916811522,0.953996,0.783216783,0.882664,533.61,,0.923267941,0.9560873,0.805734767,0.8989,371.02,,0.92835858,0.959765659,0.809651475,0.899470899,284.52,,0.906506084,0.945695827,0.756795941,0.887598945,295.34,,0.91668736,0.948999913,0.784446961,0.904712042,272.47,,0.944127142,0.97016727,0.844233056,0.918973327,630.47
218,0.907871865,0.943891482,0.762886598,0.907312049,290.14,,0.929724,0.960208,0.81568,0.904167,339.88,,0.924757884,0.958669,0.802083333,0.891963811,332.12,,0.919170599,0.95199578,0.793215446,0.906775344,331.87,,0.923392103,0.956118506,0.79184978,0.896938776,280.23,,0.920785,0.954973289,0.777457836,0.89172,351.8,,0.924509561,0.958412098,0.804281346,0.881337648,629.3,,0.924012913,0.955772245,0.800602,0.905295316,349.71,,0.933076732,0.962757184,0.82083958,0.910983863,308.09,,0.906506084,0.944735208,0.76022176,0.902001026,300.44,,0.916935684,0.950168992,0.776452482,0.907614213,273.88,,0.948472809,0.974599046,0.856598017,0.917478216,587.16
219,0.930221008,0.960903562,0.813137033,0.90815803,288.89,,0.928359,0.959902,0.812687,0.902574,294,,0.926247827,0.959791123,0.803724395,0.897051216,309.04,,0.907002732,0.942534861,0.771224003,0.90605428,309,,0.91470077,0.949969333,0.781634129,0.89683774,354.05,,0.931090142,0.961804666,0.806006494,0.904688,423.28,,0.917432332,0.955040636,0.790731887,0.867800329,534.65,,0.930717656,0.963021,0.827436823,0.886782517,355.32,,0.920536379,0.953848879,0.799029799,0.907397827,310.28,,0.923516265,0.956732433,0.795281583,0.899168399,306.95,,0.904022846,0.939839105,0.752005835,0.907772021,275.02,,0.94983859,0.973823811,0.863342215,0.925327952,591.63
220,0.923143779,0.956491472,0.797014925,0.899793388,290.79,,0.930097,0.960611,0.815263,0.905426,363.51,,0.927613608,0.959554666,0.80623608,0.906624935,405.46,,0.922398808,0.955181826,0.801578759,0.904276986,357.69,,0.925627018,0.957797847,0.801202555,0.905230451,330.45,,0.923888751,0.958719,0.795815575,0.882766072,354.05,,0.917059846,0.956134219,0.792226,0.865866958,534.79,,0.919791408,0.953131922,0.797614872,0.905583756,333.2,,0.934070027,0.962693673,0.824293354,0.911719153,310.6,,0.903153712,0.942946708,0.759920635,0.897342366,355.12,,0.905885274,0.941383559,0.758424973,0.91229891,324.19,,0.944996275,0.970821823,0.842767296,0.925252525,548.3
221,0.925378694,0.957244244,0.801059002,0.904712042,292.79,,0.927614,0.959408,0.804245,0.89876,296.15,,0.928482742,0.96016519,0.813195244,0.892438765,359.26,,0.906506084,0.943717622,0.76340243,0.894325872,310.6,,0.925502856,0.95817755,0.804597701,0.89947644,282.98,,0.923267941,0.9565,0.789410349,0.892934,381.86,,0.921653837,0.957324895,0.802459646,0.862658577,536.44,,0.929600199,0.9602505,0.820436875,0.89947644,332.34,,0.91668736,0.949311197,0.785106383,0.917515275,265.49,,0.911969208,0.949200211,0.770877944,0.897302905,307.25,,0.922895456,0.954131593,0.792913386,0.905503634,301.01,,0.949093618,0.974195219,0.852779953,0.926283681,552.32
222,0.924137075,0.956777826,0.795272589,0.904123711,293.6,,0.927614,0.958705,0.811975,0.907684,295.88,,0.928110256,0.960413382,0.809869376,0.905894519,360.53,,0.914576608,0.948702047,0.784987724,0.906598985,336.33,,0.924137075,0.955594102,0.798011,0.907331976,283.74,,0.927613608,0.959024896,0.804108,0.907378336,361.25,,0.91407996,0.954199127,0.783630163,0.844519016,537.28,,0.932704246,0.962643,0.820038536,0.904266389,334.09,,0.931090142,0.961312608,0.820844428,0.899420748,266.83,,0.913086665,0.948859166,0.769458858,0.902080162,308.69,,0.907126893,0.942263686,0.762615494,0.910973085,326.69,,0.950956047,0.974613111,0.864092664,0.927579365,1262.67
223,0.913459151,0.951532617,0.774100719,0.887586574,269.63,,0.922895,0.955179,0.802456,0.905057,297.03,,0.926371989,0.958068172,0.805319542,0.907772021,311.04,,0.905016141,0.941889483,0.765870307,0.901940756,361.52,,0.91929476,0.953259745,0.780827,0.900779221,356.91,,0.92835858,0.95993876,0.799346138,0.899159664,361.82,,0.921777999,0.95609258,0.794070513,0.876344086,532.56,,0.90687857,0.944829401,0.758797654,0.892369884,310.4,,0.930841818,0.96185567,0.80929866,0.903626943,313.77,,0.918177303,0.953435249,0.785169029,0.900253165,310.25,,0.917680656,0.951155919,0.778574123,0.909277294,303.11,,0.951949342,0.974050853,0.86825886,0.933925049,657.28
224,0.920784703,0.955361012,0.783137106,0.901960784,320.14,,0.926371989,0.957748948,0.810693642,0.906832,298.22,,0.928606903,0.959713987,0.80962963,0.910309278,377.49,,0.931710951,0.960469805,0.826482357,0.911794872,361.9,,0.922150484,0.955568976,0.793064,0.894901,285.7,,0.927116961,0.958478984,0.794129637,0.905504,362.93,,0.918177303,0.956829563,0.798827409,0.850306066,555.86,,0.929600199,0.96023822,0.816146789,0.908905852,358.95,,0.918177303,0.953339753,0.787639238,0.898002103,268.69,,0.906506084,0.943426015,0.759812748,0.899481865,335.21,,0.921777999,0.953077392,0.791495711,0.916494845,279.87,,0.942513037,0.968142832,0.843400447,0.929,752.37
